"","crym","ana_mgpo_nm","ana_ccd_nm","admd_nm","admd_c","cdw","time_interval","sl_am","sl_ct"
"12198","202210","부산광역시","사하구","다대2동","2638060200","THU","12",490000,23
"12199","202210","부산광역시","사하구","다대2동","2638060200","THU","13",326000,15
"12200","202210","부산광역시","사하구","다대2동","2638060200","THU","14",277000,12
"12201","202210","부산광역시","사하구","다대2동","2638060200","THU","15",175000,10
"12202","202210","부산광역시","사하구","다대2동","2638060200","THU","19",1071000,44
"12203","202210","부산광역시","사하구","다대2동","2638060200","THU","20",746000,30
"12204","202210","부산광역시","사하구","다대2동","2638060200","TUE","11",605000,27
"12205","202210","부산광역시","사하구","다대2동","2638060200","TUE","12",644000,31
"12206","202210","부산광역시","사하구","다대2동","2638060200","TUE","14",152000,8
"12207","202210","부산광역시","사하구","다대2동","2638060200","TUE","15",298000,13
"12208","202210","부산광역시","사하구","다대2동","2638060200","TUE","20",587000,22
"12209","202210","부산광역시","사하구","다대2동","2638060200","TUE","23",93000,4
"12210","202210","부산광역시","사하구","다대2동","2638060200","WED","12",585000,26
"12211","202210","부산광역시","사하구","다대2동","2638060200","WED","13",316000,17
"12212","202210","부산광역시","사하구","다대2동","2638060200","WED","21",323000,14
"12213","202210","부산광역시","사하구","당리동","2638055000","FRI","13",304000,16
"12214","202210","부산광역시","사하구","당리동","2638055000","FRI","14",166000,11
"12215","202210","부산광역시","사하구","당리동","2638055000","FRI","15",158000,7
"12216","202210","부산광역시","사하구","당리동","2638055000","FRI","16",368000,17
"12217","202210","부산광역시","사하구","당리동","2638055000","FRI","20",489000,22
"12218","202210","부산광역시","사하구","당리동","2638055000","FRI","21",534000,25
"12219","202210","부산광역시","사하구","당리동","2638055000","MON","00",153000,6
"12220","202210","부산광역시","사하구","당리동","2638055000","MON","12",1032000,48
"12221","202210","부산광역시","사하구","당리동","2638055000","MON","15",782000,31
"12222","202210","부산광역시","사하구","당리동","2638055000","MON","16",985000,41
"12223","202210","부산광역시","사하구","당리동","2638055000","MON","21",599000,23
"12224","202210","부산광역시","사하구","당리동","2638055000","MON","22",454000,19
"12225","202210","부산광역시","사하구","당리동","2638055000","MON","23",247000,10
"12226","202210","부산광역시","사하구","당리동","2638055000","SAT","08",72000,5
"12227","202210","부산광역시","사하구","당리동","2638055000","SAT","11",572000,24
"12228","202210","부산광역시","사하구","당리동","2638055000","SAT","16",557000,22
"12229","202210","부산광역시","사하구","당리동","2638055000","SAT","21",1036000,40
"12230","202210","부산광역시","사하구","당리동","2638055000","SAT","22",516000,19
"12231","202210","부산광역시","사하구","당리동","2638055000","SUN","11",1170000,47
"12232","202210","부산광역시","사하구","당리동","2638055000","SUN","15",514000,18
"12233","202210","부산광역시","사하구","당리동","2638055000","SUN","23",387000,18
"12234","202210","부산광역시","사하구","당리동","2638055000","THU","00",78000,4
"12235","202210","부산광역시","사하구","당리동","2638055000","THU","09",172000,9
"12236","202210","부산광역시","사하구","당리동","2638055000","TUE","11",709000,32
"12237","202210","부산광역시","사하구","당리동","2638055000","TUE","12",489000,26
"12238","202210","부산광역시","사하구","당리동","2638055000","WED","13",393000,20
"12239","202210","부산광역시","사하구","당리동","2638055000","WED","20",671000,26
"12240","202210","부산광역시","사하구","당리동","2638055000","WED","21",438000,19
"12241","202210","부산광역시","사하구","당리동","2638055000","WED","23",90000,4
"12242","202210","부산광역시","사하구","신평1동","2638057100","FRI","00",85000,4
"12243","202210","부산광역시","사하구","신평1동","2638057100","FRI","09",77000,5
"12244","202210","부산광역시","사하구","신평1동","2638057100","FRI","11",233000,11
"12245","202210","부산광역시","사하구","신평1동","2638057100","FRI","13",95000,5
"12246","202210","부산광역시","사하구","신평1동","2638057100","FRI","16",210000,8
"12247","202210","부산광역시","사하구","신평1동","2638057100","FRI","17",598000,20
"12248","202210","부산광역시","사하구","신평1동","2638057100","FRI","18",659000,28
"12249","202210","부산광역시","사하구","신평1동","2638057100","MON","00",138000,6
"12250","202210","부산광역시","사하구","신평1동","2638057100","MON","09",62000,3
"12251","202210","부산광역시","사하구","신평1동","2638057100","MON","10",284000,10
"12252","202210","부산광역시","사하구","신평1동","2638057100","MON","11",566000,22
"12253","202210","부산광역시","사하구","신평1동","2638057100","MON","13",680000,27
"12254","202210","부산광역시","사하구","신평1동","2638057100","MON","15",406000,14
"12255","202210","부산광역시","사하구","신평1동","2638057100","MON","16",786000,29
"12256","202210","부산광역시","사하구","신평1동","2638057100","MON","17",1266000,47
"12257","202210","부산광역시","사하구","신평1동","2638057100","MON","23",82000,4
"12258","202210","부산광역시","사하구","신평1동","2638057100","SAT","19",876000,32
"12259","202210","부산광역시","사하구","신평1동","2638057100","SAT","20",690000,28
"12260","202210","부산광역시","사하구","신평1동","2638057100","SAT","22",260000,11
"12261","202210","부산광역시","사하구","신평1동","2638057100","SUN","10",222000,13
"12262","202210","부산광역시","사하구","신평1동","2638057100","SUN","14",286000,12
"12263","202210","부산광역시","사하구","신평1동","2638057100","SUN","19",819000,29
"12264","202210","부산광역시","사하구","신평1동","2638057100","SUN","22",226000,8
"12265","202210","부산광역시","사하구","신평1동","2638057100","THU","11",337000,13
"12266","202210","부산광역시","사하구","신평1동","2638057100","THU","12",159000,7
"12267","202210","부산광역시","사하구","신평1동","2638057100","THU","19",496000,20
"12268","202210","부산광역시","사하구","신평1동","2638057100","THU","20",409000,16
"12269","202210","부산광역시","사하구","신평1동","2638057100","TUE","14",327000,13
"12270","202210","부산광역시","사하구","신평1동","2638057100","TUE","16",446000,16
"12271","202210","부산광역시","사하구","신평1동","2638057100","TUE","17",916000,35
"12272","202210","부산광역시","사하구","신평1동","2638057100","TUE","21",294000,10
"12273","202210","부산광역시","사하구","신평1동","2638057100","WED","11",564000,7
"12274","202210","부산광역시","사하구","신평1동","2638057100","WED","13",223000,10
"12275","202210","부산광역시","사하구","신평1동","2638057100","WED","15",187000,7
"12276","202210","부산광역시","사하구","신평1동","2638057100","WED","16",148000,6
"12277","202210","부산광역시","사하구","신평1동","2638057100","WED","19",5e+05,18
"12278","202210","부산광역시","사하구","신평1동","2638057100","WED","21",148000,6
"12279","202210","부산광역시","사하구","신평1동","2638057100","WED","22",133000,5
"12280","202210","부산광역시","사하구","신평2동","2638057200","FRI","12",455000,22
"12281","202210","부산광역시","사하구","신평2동","2638057200","FRI","13",172000,9
"12282","202210","부산광역시","사하구","신평2동","2638057200","FRI","14",47000,3
"12283","202210","부산광역시","사하구","신평2동","2638057200","FRI","18",1133000,44
"12284","202210","부산광역시","사하구","신평2동","2638057200","FRI","20",527000,20
"12285","202210","부산광역시","사하구","신평2동","2638057200","MON","00",97000,3
"12286","202210","부산광역시","사하구","신평2동","2638057200","MON","08",145000,6
"12287","202210","부산광역시","사하구","신평2동","2638057200","MON","09",74000,4
"12288","202210","부산광역시","사하구","신평2동","2638057200","MON","11",737000,34
"12289","202210","부산광역시","사하구","신평2동","2638057200","MON","12",921000,36
"12290","202210","부산광역시","사하구","신평2동","2638057200","MON","22",402000,17
"12291","202210","부산광역시","사하구","신평2동","2638057200","SAT","12",523000,22
"12292","202210","부산광역시","사하구","신평2동","2638057200","SAT","23",139000,6
"12293","202210","부산광역시","사하구","신평2동","2638057200","SUN","00",79000,4
"12294","202210","부산광역시","사하구","신평2동","2638057200","SUN","09",90000,4
"12295","202210","부산광역시","사하구","신평2동","2638057200","SUN","10",317000,17
"12296","202210","부산광역시","사하구","신평2동","2638057200","SUN","13",701000,33
"12297","202210","부산광역시","사하구","신평2동","2638057200","SUN","17",2068000,68
"12298","202210","부산광역시","사하구","신평2동","2638057200","SUN","23",190000,8
"12299","202210","부산광역시","사하구","신평2동","2638057200","THU","12",331000,15
"12300","202210","부산광역시","사하구","신평2동","2638057200","THU","15",257000,12
"12301","202210","부산광역시","사하구","신평2동","2638057200","THU","22",242000,8
"12302","202210","부산광역시","사하구","신평2동","2638057200","TUE","08",93000,4
"12303","202210","부산광역시","사하구","신평2동","2638057200","TUE","16",508000,20
"12304","202210","부산광역시","사하구","신평2동","2638057200","TUE","18",1234000,43
"12305","202210","부산광역시","사하구","신평2동","2638057200","TUE","19",834000,32
"12306","202210","부산광역시","사하구","신평2동","2638057200","TUE","20",442000,18
"12307","202210","부산광역시","사하구","신평2동","2638057200","TUE","22",137000,6
"12308","202210","부산광역시","사하구","신평2동","2638057200","WED","09",64000,3
"12309","202210","부산광역시","사하구","신평2동","2638057200","WED","12",347000,16
"12310","202210","부산광역시","사하구","신평2동","2638057200","WED","18",1072000,41
"12311","202210","부산광역시","사하구","신평2동","2638057200","WED","21",361000,15
"12312","202210","부산광역시","사하구","신평2동","2638057200","WED","22",208000,9
"12313","202210","부산광역시","사하구","장림1동","2638058000","FRI","10",45000,3
"12314","202210","부산광역시","사하구","장림1동","2638058000","FRI","12",156000,9
"12315","202210","부산광역시","사하구","장림1동","2638058000","MON","11",517000,21
"12316","202210","부산광역시","사하구","장림1동","2638058000","MON","12",977000,40
"12317","202210","부산광역시","사하구","장림1동","2638058000","MON","13",355000,15
"12318","202210","부산광역시","사하구","장림1동","2638058000","MON","20",351000,13
"12319","202210","부산광역시","사하구","장림1동","2638058000","MON","21",173000,7
"12320","202210","부산광역시","사하구","장림1동","2638058000","MON","23",65000,3
"12321","202210","부산광역시","사하구","장림1동","2638058000","SAT","10",26000,3
"12322","202210","부산광역시","사하구","장림1동","2638058000","SAT","12",167000,9
"12323","202210","부산광역시","사하구","장림1동","2638058000","SAT","14",108000,3
"12324","202210","부산광역시","사하구","장림1동","2638058000","SAT","16",138000,6
"12325","202210","부산광역시","사하구","장림1동","2638058000","SAT","19",387000,17
"12326","202210","부산광역시","사하구","장림1동","2638058000","SAT","23",179000,7
"12327","202210","부산광역시","사하구","장림1동","2638058000","SUN","00",140000,6
"12328","202210","부산광역시","사하구","장림1동","2638058000","SUN","11",429000,18
"12329","202210","부산광역시","사하구","장림1동","2638058000","SUN","19",1144000,42
"12330","202210","부산광역시","사하구","장림1동","2638058000","SUN","20",453000,17
"12331","202210","부산광역시","사하구","장림1동","2638058000","THU","13",78000,6
"12332","202210","부산광역시","사하구","장림1동","2638058000","THU","14",225000,9
"12333","202210","부산광역시","사하구","장림1동","2638058000","TUE","12",156000,6
"12334","202210","부산광역시","사하구","장림1동","2638058000","TUE","13",283000,14
"12335","202210","부산광역시","사하구","장림1동","2638058000","TUE","19",354000,14
"12336","202210","부산광역시","사하구","장림1동","2638058000","TUE","20",307000,13
"12337","202210","부산광역시","사하구","장림1동","2638058000","TUE","23",97000,4
"12338","202210","부산광역시","사하구","장림1동","2638058000","WED","11",132000,6
"12339","202210","부산광역시","사하구","장림1동","2638058000","WED","15",97000,4
"12340","202210","부산광역시","사하구","장림1동","2638058000","WED","16",107000,5
"12341","202210","부산광역시","사하구","장림1동","2638058000","WED","17",495000,20
"12342","202210","부산광역시","사하구","장림2동","2638059000","FRI","00",97000,4
"12343","202210","부산광역시","사하구","장림2동","2638059000","FRI","11",462000,25
"12344","202210","부산광역시","사하구","장림2동","2638059000","FRI","19",1072000,45
"12345","202210","부산광역시","사하구","장림2동","2638059000","FRI","20",619000,28
"12346","202210","부산광역시","사하구","장림2동","2638059000","FRI","21",518000,20
"12347","202210","부산광역시","사하구","장림2동","2638059000","MON","09",226000,11
"12348","202210","부산광역시","사하구","장림2동","2638059000","MON","16",1337000,45
"12349","202210","부산광역시","사하구","장림2동","2638059000","MON","21",741000,32
"12350","202210","부산광역시","사하구","장림2동","2638059000","SAT","00",96000,4
"12351","202210","부산광역시","사하구","장림2동","2638059000","SUN","11",1007000,42
"12352","202210","부산광역시","사하구","장림2동","2638059000","SUN","13",1169000,50
"12353","202210","부산광역시","사하구","장림2동","2638059000","SUN","14",553000,27
"12354","202210","부산광역시","사하구","장림2동","2638059000","SUN","15",658000,26
"12355","202210","부산광역시","사하구","장림2동","2638059000","SUN","23",367000,12
"12356","202210","부산광역시","사하구","장림2동","2638059000","THU","00",50000,3
"12357","202210","부산광역시","사하구","장림2동","2638059000","THU","14",172000,10
"12358","202210","부산광역시","사하구","장림2동","2638059000","THU","17",740000,28
"12359","202210","부산광역시","사하구","장림2동","2638059000","THU","23",210000,7
"12360","202210","부산광역시","사하구","장림2동","2638059000","TUE","09",45000,3
"12361","202210","부산광역시","사하구","장림2동","2638059000","TUE","10",255000,12
"12362","202210","부산광역시","사하구","장림2동","2638059000","TUE","14",576000,22
"12363","202210","부산광역시","사하구","장림2동","2638059000","TUE","19",1085000,44
"12364","202210","부산광역시","사하구","장림2동","2638059000","TUE","20",4e+05,18
"12365","202210","부산광역시","사하구","장림2동","2638059000","TUE","21",438000,13
"12366","202210","부산광역시","사하구","장림2동","2638059000","TUE","22",339000,17
"12367","202210","부산광역시","사하구","장림2동","2638059000","WED","09",50000,3
"12368","202210","부산광역시","사하구","장림2동","2638059000","WED","15",279000,10
"12369","202210","부산광역시","사하구","장림2동","2638059000","WED","21",428000,16
"12370","202210","부산광역시","사하구","하단1동","2638056100","FRI","10",166000,10
"12371","202210","부산광역시","사하구","하단1동","2638056100","FRI","12",539000,26
"12372","202210","부산광역시","사하구","하단1동","2638056100","FRI","13",343000,17
"12373","202210","부산광역시","사하구","하단1동","2638056100","FRI","14",124000,5
"12374","202210","부산광역시","사하구","하단1동","2638056100","FRI","17",753000,33
"12375","202210","부산광역시","사하구","하단1동","2638056100","FRI","21",4e+05,19
"12376","202210","부산광역시","사하구","하단1동","2638056100","FRI","23",142000,5
"12377","202210","부산광역시","사하구","하단1동","2638056100","MON","16",1118000,44
"12378","202210","부산광역시","사하구","하단1동","2638056100","SAT","11",267000,13
"12379","202210","부산광역시","사하구","하단1동","2638056100","SAT","15",250000,12
"12380","202210","부산광역시","사하구","하단1동","2638056100","SAT","22",662000,27
"12381","202210","부산광역시","사하구","하단1동","2638056100","SUN","09",246000,14
"12382","202210","부산광역시","사하구","하단1동","2638056100","SUN","13",978000,37
"12383","202210","부산광역시","사하구","하단1동","2638056100","SUN","15",651000,27
"12384","202210","부산광역시","사하구","하단1동","2638056100","SUN","22",713000,30
"12385","202210","부산광역시","사하구","하단1동","2638056100","THU","10",132000,7
"12386","202210","부산광역시","사하구","하단1동","2638056100","THU","15",330000,15
"12387","202210","부산광역시","사하구","하단1동","2638056100","TUE","01",84000,3
"12388","202210","부산광역시","사하구","하단1동","2638056100","TUE","08",119000,6
"12389","202210","부산광역시","사하구","하단1동","2638056100","TUE","12",689000,33
"12390","202210","부산광역시","사하구","하단1동","2638056100","TUE","15",343000,15
"12391","202210","부산광역시","사하구","하단1동","2638056100","TUE","21",351000,15
"12392","202210","부산광역시","사하구","하단1동","2638056100","WED","10",155000,10
"12393","202210","부산광역시","사하구","하단1동","2638056100","WED","12",389000,18
"12394","202210","부산광역시","사하구","하단1동","2638056100","WED","13",312000,16
"12395","202210","부산광역시","사하구","하단1동","2638056100","WED","17",742000,33
"12396","202210","부산광역시","사하구","하단1동","2638056100","WED","22",469000,20
"12397","202210","부산광역시","사하구","하단2동","2638056200","FRI","08",52000,4
"12398","202210","부산광역시","사하구","하단2동","2638056200","FRI","11",444000,19
"12399","202210","부산광역시","사하구","하단2동","2638056200","FRI","13",261000,14
"12400","202210","부산광역시","사하구","하단2동","2638056200","FRI","15",52000,4
"12401","202210","부산광역시","사하구","하단2동","2638056200","FRI","17",957000,42
"12402","202210","부산광역시","사하구","하단2동","2638056200","MON","03",70000,3
"12403","202210","부산광역시","사하구","하단2동","2638056200","MON","09",257000,12
"12404","202210","부산광역시","사하구","하단2동","2638056200","MON","16",679000,30
"12405","202210","부산광역시","사하구","하단2동","2638056200","MON","20",1102000,42
"12406","202210","부산광역시","사하구","하단2동","2638056200","SAT","01",87000,3
"12407","202210","부산광역시","사하구","하단2동","2638056200","SAT","10",96000,8
"12408","202210","부산광역시","사하구","하단2동","2638056200","SAT","14",171000,10
"12409","202210","부산광역시","사하구","하단2동","2638056200","SAT","15",128000,8
"12410","202210","부산광역시","사하구","하단2동","2638056200","SAT","21",963000,35
"12411","202210","부산광역시","사하구","하단2동","2638056200","SUN","09",157000,9
"12412","202210","부산광역시","사하구","하단2동","2638056200","SUN","15",523000,27
"12413","202210","부산광역시","사하구","하단2동","2638056200","SUN","21",805000,35
"12414","202210","부산광역시","사하구","하단2동","2638056200","SUN","22",797000,35
"12415","202210","부산광역시","사하구","하단2동","2638056200","THU","08",76000,5
"12416","202210","부산광역시","사하구","하단2동","2638056200","THU","09",106000,6
"12417","202210","부산광역시","사하구","하단2동","2638056200","THU","11",319000,11
"12418","202210","부산광역시","사하구","하단2동","2638056200","THU","13",334000,16
"12419","202210","부산광역시","사하구","하단2동","2638056200","TUE","17",1453000,57
"12420","202210","부산광역시","사하구","하단2동","2638056200","TUE","18",1784000,73
"12421","202210","부산광역시","사하구","하단2동","2638056200","TUE","19",968000,41
"12422","202210","부산광역시","사하구","하단2동","2638056200","TUE","20",641000,23
"12423","202210","부산광역시","사하구","하단2동","2638056200","TUE","21",395000,18
"12424","202210","부산광역시","사하구","하단2동","2638056200","WED","16",510000,18
"12425","202210","부산광역시","사하구","하단2동","2638056200","WED","22",477000,20
"12426","202210","부산광역시","사하구","하단2동","2638056200","WED","23",125000,8
"12427","202210","부산광역시","서구","남부민1동","2614065000","FRI","20",117000,5
"12428","202210","부산광역시","서구","남부민1동","2614065000","SUN","11",82000,4
"12429","202210","부산광역시","서구","남부민1동","2614065000","THU","18",123000,5
"12430","202210","부산광역시","서구","남부민1동","2614065000","TUE","10",79000,3
"12431","202210","부산광역시","서구","남부민1동","2614065000","TUE","11",111000,4
"12432","202210","부산광역시","서구","남부민1동","2614065000","TUE","16",118000,3
"12433","202210","부산광역시","서구","남부민1동","2614065000","TUE","18",139000,4
"12434","202210","부산광역시","서구","남부민1동","2614065000","TUE","20",141000,4
"12435","202210","부산광역시","서구","남부민1동","2614065000","WED","17",140000,5
"12436","202210","부산광역시","서구","남부민2동","2614066000","FRI","17",91000,4
"12437","202210","부산광역시","서구","남부민2동","2614066000","FRI","18",237000,9
"12438","202210","부산광역시","서구","남부민2동","2614066000","FRI","21",97000,3
"12439","202210","부산광역시","서구","남부민2동","2614066000","FRI","22",109000,3
"12440","202210","부산광역시","서구","남부민2동","2614066000","MON","18",486000,15
"12441","202210","부산광역시","서구","남부민2동","2614066000","MON","20",428000,15
"12442","202210","부산광역시","서구","남부민2동","2614066000","SAT","16",76000,4
"12443","202210","부산광역시","서구","남부민2동","2614066000","SAT","21",113000,6
"12444","202210","부산광역시","서구","남부민2동","2614066000","SAT","23",131000,5
"12445","202210","부산광역시","서구","남부민2동","2614066000","SUN","11",241000,10
"12446","202210","부산광역시","서구","남부민2동","2614066000","THU","12",95000,4
"12447","202210","부산광역시","서구","남부민2동","2614066000","THU","16",61000,4
"12448","202210","부산광역시","서구","남부민2동","2614066000","TUE","12",132000,7
"12449","202210","부산광역시","서구","남부민2동","2614066000","TUE","21",70000,4
"12450","202210","부산광역시","서구","남부민2동","2614066000","WED","15",67000,3
"12451","202210","부산광역시","서구","남부민2동","2614066000","WED","16",124000,4
"12452","202210","부산광역시","서구","동대신1동","2614051000","FRI","14",110000,4
"12453","202210","부산광역시","서구","동대신1동","2614051000","FRI","18",263000,11
"12454","202210","부산광역시","서구","동대신1동","2614051000","MON","09",92000,4
"12455","202210","부산광역시","서구","동대신1동","2614051000","MON","14",58000,3
"12456","202210","부산광역시","서구","동대신1동","2614051000","MON","15",78000,3
"12457","202210","부산광역시","서구","동대신1동","2614051000","MON","16",143000,6
"12458","202210","부산광역시","서구","동대신1동","2614051000","MON","18",281000,11
"12459","202210","부산광역시","서구","동대신1동","2614051000","MON","19",245000,9
"12460","202210","부산광역시","서구","동대신1동","2614051000","MON","23",117000,4
"12461","202210","부산광역시","서구","동대신1동","2614051000","SAT","12",182000,8
"12462","202210","부산광역시","서구","동대신1동","2614051000","SAT","22",231000,8
"12463","202210","부산광역시","서구","동대신1동","2614051000","SUN","10",158000,6
"12464","202210","부산광역시","서구","동대신1동","2614051000","SUN","11",151000,8
"12465","202210","부산광역시","서구","동대신1동","2614051000","SUN","12",252000,10
"12466","202210","부산광역시","서구","동대신1동","2614051000","SUN","15",118000,5
"12467","202210","부산광역시","서구","동대신1동","2614051000","SUN","16",174000,6
"12468","202210","부산광역시","서구","동대신1동","2614051000","SUN","21",320000,12
"12469","202210","부산광역시","서구","동대신1동","2614051000","THU","17",145000,6
"12470","202210","부산광역시","서구","동대신1동","2614051000","THU","19",220000,9
"12471","202210","부산광역시","서구","동대신1동","2614051000","TUE","12",211000,10
"12472","202210","부산광역시","서구","동대신1동","2614051000","TUE","13",128000,5
"12473","202210","부산광역시","서구","동대신1동","2614051000","TUE","20",131000,6
"12474","202210","부산광역시","서구","동대신1동","2614051000","WED","12",73000,3
"12475","202210","부산광역시","서구","동대신1동","2614051000","WED","16",75000,3
"12476","202210","부산광역시","서구","동대신1동","2614051000","WED","19",268000,12
"12477","202210","부산광역시","서구","동대신2동","2614052000","FRI","13",58000,3
"12478","202210","부산광역시","서구","동대신2동","2614052000","FRI","14",52000,3
"12479","202210","부산광역시","서구","동대신2동","2614052000","MON","11",-41000,5
"12480","202210","부산광역시","서구","동대신2동","2614052000","MON","21",248000,10
"12481","202210","부산광역시","서구","동대신2동","2614052000","SAT","11",179000,8
"12482","202210","부산광역시","서구","동대신2동","2614052000","SAT","21",103000,5
"12483","202210","부산광역시","서구","동대신2동","2614052000","SUN","14",109000,5
"12484","202210","부산광역시","서구","동대신2동","2614052000","SUN","15",78000,4
"12485","202210","부산광역시","서구","동대신2동","2614052000","SUN","20",173000,6
"12486","202210","부산광역시","서구","동대신2동","2614052000","THU","16",168000,8
"12487","202210","부산광역시","서구","동대신2동","2614052000","THU","20",69000,3
"12488","202210","부산광역시","서구","동대신2동","2614052000","TUE","11",158000,5
"12489","202210","부산광역시","서구","동대신2동","2614052000","TUE","17",457000,14
"12490","202210","부산광역시","서구","동대신2동","2614052000","TUE","18",288000,8
"12491","202210","부산광역시","서구","동대신2동","2614052000","WED","11",488000,3
"12492","202210","부산광역시","서구","동대신2동","2614052000","WED","16",82000,4
"12493","202210","부산광역시","서구","동대신2동","2614052000","WED","21",123000,5
"12494","202210","부산광역시","서구","동대신3동","2614053000","FRI","19",248000,11
"12495","202210","부산광역시","서구","동대신3동","2614053000","FRI","20",130000,5
"12496","202210","부산광역시","서구","동대신3동","2614053000","FRI","21",151000,7
"12497","202210","부산광역시","서구","동대신3동","2614053000","MON","10",108000,5
"12498","202210","부산광역시","서구","동대신3동","2614053000","MON","11",3e+05,11
"12499","202210","부산광역시","서구","동대신3동","2614053000","MON","12",237000,12
"12500","202210","부산광역시","서구","동대신3동","2614053000","MON","19",509000,18
"12501","202210","부산광역시","서구","동대신3동","2614053000","SAT","11",308000,17
"12502","202210","부산광역시","서구","동대신3동","2614053000","SAT","17",161000,7
"12503","202210","부산광역시","서구","동대신3동","2614053000","SAT","19",525000,19
"12504","202210","부산광역시","서구","동대신3동","2614053000","SUN","14",182000,10
"12505","202210","부산광역시","서구","동대신3동","2614053000","SUN","16",379000,12
"12506","202210","부산광역시","서구","동대신3동","2614053000","SUN","23",52000,3
"12507","202210","부산광역시","서구","동대신3동","2614053000","THU","16",46000,3
"12508","202210","부산광역시","서구","동대신3동","2614053000","THU","23",75000,3
"12509","202210","부산광역시","서구","동대신3동","2614053000","TUE","13",214000,10
"12510","202210","부산광역시","서구","동대신3동","2614053000","TUE","16",187000,6
"12511","202210","부산광역시","서구","동대신3동","2614053000","TUE","17",573000,19
"12512","202210","부산광역시","서구","동대신3동","2614053000","WED","11",291000,12
"12513","202210","부산광역시","서구","동대신3동","2614053000","WED","17",165000,9
"12514","202210","부산광역시","서구","동대신3동","2614053000","WED","19",281000,10
"12515","202210","부산광역시","서구","동대신3동","2614053000","WED","20",105000,4
"12516","202210","부산광역시","서구","동대신3동","2614053000","WED","23",64000,3
"12517","202210","부산광역시","서구","부민동","2614059000","FRI","20",106000,5
"12518","202210","부산광역시","서구","부민동","2614059000","MON","13",390000,15
"12519","202210","부산광역시","서구","부민동","2614059000","MON","15",180000,10
"12520","202210","부산광역시","서구","부민동","2614059000","MON","19",478000,16
"12521","202210","부산광역시","서구","부민동","2614059000","SAT","11",130000,7
"12522","202210","부산광역시","서구","부민동","2614059000","SAT","14",135000,6
"12523","202210","부산광역시","서구","부민동","2614059000","SAT","16",135000,5
"12524","202210","부산광역시","서구","부민동","2614059000","SAT","17",440000,18
"12525","202210","부산광역시","서구","부민동","2614059000","SAT","18",604000,27
"12526","202210","부산광역시","서구","부민동","2614059000","SAT","22",249000,9
"12527","202210","부산광역시","서구","부민동","2614059000","SUN","13",235000,10
"12528","202210","부산광역시","서구","부민동","2614059000","THU","11",266000,10
"12529","202210","부산광역시","서구","부민동","2614059000","THU","14",62000,3
"12530","202210","부산광역시","서구","부민동","2614059000","THU","17",384000,17
"12531","202210","부산광역시","서구","부민동","2614059000","TUE","10",122000,6
"12532","202210","부산광역시","서구","부민동","2614059000","TUE","11",183000,7
"12533","202210","부산광역시","서구","부민동","2614059000","TUE","16",131000,5
"12534","202210","부산광역시","서구","부민동","2614059000","TUE","19",231000,12
"12535","202210","부산광역시","서구","부민동","2614059000","TUE","22",77000,4
"12536","202210","부산광역시","서구","부민동","2614059000","WED","22",84000,4
"12537","202210","부산광역시","서구","서대신1동","2614054000","FRI","12",284000,15
"12538","202210","부산광역시","서구","서대신1동","2614054000","FRI","14",61000,5
"12539","202210","부산광역시","서구","서대신1동","2614054000","FRI","16",365000,14
"12540","202210","부산광역시","서구","서대신1동","2614054000","FRI","17",953000,40
"12541","202210","부산광역시","서구","서대신1동","2614054000","MON","09",101000,6
"12542","202210","부산광역시","서구","서대신1동","2614054000","MON","12",1113000,43
"12543","202210","부산광역시","서구","서대신1동","2614054000","MON","17",1941000,70
"12544","202210","부산광역시","서구","서대신1동","2614054000","SAT","14",308000,13
"12545","202210","부산광역시","서구","서대신1동","2614054000","SAT","18",1438000,53
"12546","202210","부산광역시","서구","서대신1동","2614054000","SAT","22",324000,15
"12547","202210","부산광역시","서구","서대신1동","2614054000","SAT","23",292000,11
"12548","202210","부산광역시","서구","서대신1동","2614054000","SUN","00",89000,4
"12549","202210","부산광역시","서구","서대신1동","2614054000","SUN","09",113000,6
"12550","202210","부산광역시","서구","서대신1동","2614054000","SUN","10",255000,14
"12551","202210","부산광역시","서구","서대신1동","2614054000","SUN","13",756000,31
"12552","202210","부산광역시","서구","서대신1동","2614054000","SUN","19",801000,31
"12553","202210","부산광역시","서구","서대신1동","2614054000","SUN","22",457000,15
"12554","202210","부산광역시","서구","서대신1동","2614054000","THU","13",196000,11
"12555","202210","부산광역시","서구","서대신1동","2614054000","THU","14",154000,8
"12556","202210","부산광역시","서구","서대신1동","2614054000","THU","21",355000,15
"12557","202210","부산광역시","서구","서대신1동","2614054000","TUE","10",151000,9
"12558","202210","부산광역시","서구","서대신1동","2614054000","TUE","11",663000,30
"12559","202210","부산광역시","서구","서대신1동","2614054000","TUE","12",398000,17
"12560","202210","부산광역시","서구","서대신1동","2614054000","TUE","16",356000,17
"12561","202210","부산광역시","서구","서대신1동","2614054000","TUE","21",285000,13
"12562","202210","부산광역시","서구","서대신1동","2614054000","WED","10",149000,10
"12563","202210","부산광역시","서구","서대신1동","2614054000","WED","11",422000,18
"12564","202210","부산광역시","서구","서대신1동","2614054000","WED","12",378000,21
"12565","202210","부산광역시","서구","서대신1동","2614054000","WED","17",464000,23
"12566","202210","부산광역시","서구","서대신1동","2614054000","WED","20",175000,11
"12567","202210","부산광역시","서구","서대신3동","2614056000","FRI","11",354000,12
"12568","202210","부산광역시","서구","서대신3동","2614056000","FRI","12",2e+05,9
